method,dataset,n_tasks,ledger_hash,unit,window_W,sigma,delta,T,m_T,m_T_passes,eps,regime,observed,eps0,eps0_analytic
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,38,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,39,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,40,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,41,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,42,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,43,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,44,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,45,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,46,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,47,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,48,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,49,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,50,3.0,3.0,2.356985010374796,contractive,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,51,3.0,nan,2.356985010374796,contractive,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,58,3.0,nan,2.356985010374796,contractive,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,65,3.0,nan,2.356985010374796,contractive,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,74,3.0,nan,2.356985010374796,contractive,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,84,3.0,nan,2.356985010374796,contractive,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,95,3.0,nan,2.356985010374796,contractive,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,107,3.0,nan,2.356985010374796,contractive,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,121,3.0,nan,2.356985010374796,contractive,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,138,3.0,nan,2.356985010374796,contractive,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,156,3.0,nan,2.356985010374796,contractive,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,176,3.0,nan,2.356985010374796,contractive,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,199,3.0,nan,2.356985010374796,contractive,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,226,3.0,nan,2.356985010374796,contractive,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,256,3.0,nan,2.356985010374796,contractive,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,289,3.0,nan,2.356985010374796,contractive,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,328,3.0,nan,2.356985010374796,contractive,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,371,3.0,nan,2.356985010374796,contractive,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,420,3.0,nan,2.356985010374796,contractive,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,475,3.0,nan,2.356985010374796,contractive,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,538,3.0,nan,2.356985010374796,contractive,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,609,3.0,nan,2.356985010374796,contractive,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,689,3.0,nan,2.356985010374796,contractive,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,780,3.0,nan,2.356985010374796,contractive,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,883,3.0,nan,2.356985010374796,contractive,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U3,3,3.7306316348159387,1e-05,1000,3.0,nan,2.356985010374796,contractive,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,1,1.0,1.0,1.3242590312218243,accumulating,1,1.0,1.0
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,2,2.0,2.0,1.8997960952672124,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,3,3.0,3.0,2.356985010374796,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,4,4.0,4.0,2.7162035945899117,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,5,5.0,5.0,3.0557715325627486,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,6,6.0,6.0,3.3662230621386775,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,7,7.0,7.0,3.654593407798907,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,8,8.0,8.0,3.925472104987116,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,9,9.0,9.0,4.1820840763211695,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,10,10.0,10.0,4.426738491823652,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,11,11.0,11.0,4.661202074682363,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,12,12.0,12.0,4.886814956935385,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,13,13.0,13.0,5.104694725234948,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,14,14.0,14.0,5.31568892675495,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,15,15.0,15.0,5.520513447289955,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,16,16.0,16.0,5.719818614960108,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,17,17.0,17.0,5.9140863150341705,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,18,18.0,18.0,6.103770343225162,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,19,19.0,19.0,6.289256231210881,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,20,20.0,20.0,6.470854835682471,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,21,21.0,21.0,6.648803702001196,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,22,22.0,22.0,6.823443093008083,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,23,23.0,23.0,6.995005242194596,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,24,24.0,24.0,7.163584153813346,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,25,25.0,25.0,7.329394361157971,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,26,26.0,26.0,7.492815833991452,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,27,27.0,27.0,7.65354726752165,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,28,28.0,28.0,7.812183958670989,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,29,29.0,29.0,7.96859963277633,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,30,30.0,30.0,8.122864604225306,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,31,31.0,31.0,8.275236929423166,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,32,32.0,32.0,8.425774424290728,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,33,33.0,33.0,8.574538245678458,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,34,34.0,34.0,8.721593136225964,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,35,35.0,35.0,8.867007691077028,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,36,36.0,36.0,9.010854648760397,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,37,37.0,37.0,9.15321120882997,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,38,38.0,38.0,9.29415937918115,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,39,39.0,39.0,9.433786356329072,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,40,40.0,40.0,9.572184942357083,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,41,41.0,41.0,9.709094363834692,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,42,42.0,42.0,9.844740449010231,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,43,43.0,43.0,9.97936244079599,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,44,44.0,44.0,10.113025911882408,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,45,45.0,45.0,10.24511338858266,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,46,46.0,46.0,10.376409611690963,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,47,47.0,47.0,10.50682713238619,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,48,48.0,48.0,10.63583782149463,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,49,49.0,49.0,10.76432380287827,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,50,50.0,50.0,10.891495373182307,accumulating,1,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,51,51.0,nan,11.017981508070328,accumulating,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,58,58.0,nan,11.879545584698253,accumulating,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,65,65.0,nan,12.70526257617114,accumulating,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,74,74.0,nan,13.723308899752825,accumulating,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,84,84.0,nan,14.8064380205907,accumulating,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,95,95.0,nan,15.950481772557353,accumulating,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,107,107.0,nan,17.149160563572377,accumulating,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,121,121.0,nan,18.49597420145741,accumulating,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,138,138.0,nan,20.069332516268673,accumulating,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,156,156.0,nan,21.67159486860359,accumulating,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,176,176.0,nan,23.388132081745486,accumulating,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,199,199.0,nan,25.29420402557981,accumulating,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,226,226.0,nan,27.456055230432852,accumulating,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,256,256.0,nan,29.780393101604048,accumulating,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,289,289.0,nan,32.248939656880275,accumulating,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,328,328.0,nan,35.081405348209344,accumulating,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,371,371.0,nan,38.1070462336412,accumulating,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,420,420.0,nan,41.44954447615783,accumulating,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,475,475.0,nan,45.097949328034204,accumulating,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,538,538.0,nan,49.16333514563197,accumulating,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,609,609.0,nan,53.62237879792717,accumulating,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,689,689.0,nan,58.516493674249645,accumulating,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,780,780.0,nan,63.94515873979867,accumulating,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,883,883.0,nan,69.94513558966491,accumulating,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U4,3,3.7306316348159387,1e-05,1000,1000.0,nan,76.61323444316459,accumulating,0,1.0,
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,1,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,2,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,3,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,4,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,5,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,6,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,7,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,8,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,9,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,10,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,11,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,12,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,13,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,14,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,15,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,16,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,17,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,18,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,19,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,20,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,21,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,22,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,23,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,24,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,25,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,26,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,27,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,28,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,29,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,30,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,31,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,32,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,33,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,34,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,35,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,36,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,37,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,38,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,39,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,40,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,41,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,42,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,43,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,44,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,45,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,46,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,47,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,48,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,49,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,50,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,51,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,58,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,65,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,74,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,84,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,95,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,107,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,121,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,138,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,156,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,176,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,199,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,226,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,256,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,289,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,328,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,371,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,420,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,475,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,538,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,609,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,689,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,780,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,883,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U1,3,1.081161849520238,1e-05,1000,1.0,nan,4.866077894990737,contractive,0,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,1,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,2,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,3,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,4,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
M9,cifar100,50,7f2c4cd40d05e333,U2,3,1.081161849520238,1e-05,5,1.0,1.0,4.866077894990737,contractive,1,4.0,4.0
